analysis_scope,outer_eval_type,outer_test_group,feature_block,regressor,candidate_params,inner_fold,inner_training_group_sha256,inner_validation_group_sha256,inner_fold_mae,mean_candidate_mae,selected,tie_status
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",1,dfab2d00f5e50f324d15deb588e8191a20eaef0f0278a85242d2be6a3ca7bd36,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.06054223871342654,0.058340950780362374,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",2,a91bf21bc7807d3fa269d473f0261d2b08ae5c7d56ddfaaa5e3e4190a5e07ae8,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.05237073819249233,0.058340950780362374,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",3,c75a3433084127f26859f26d1beda807703c00222b9938a22b373432a017fc1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07621212701553272,0.058340950780362374,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",4,f5a093b4eabe827fb8dd53f1fd28c7b762043458fa43d889b3775a0e9f0e8074,741f563bdb672e9599c488592ee58b3461e2c6f9a5903dc2c5f3fe77b1c9800d,0.0526916132273339,0.058340950780362374,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0,0009c389dedbbeb9e76bba84282decca730eb433be93cb2634ed2b223e49d6a0,cbe8ecd1a15df22b805d2806a7596c97a1555a11b39823c091c73a94a607f384,0.05283357349545004,0.059804860537427215,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",1,dfab2d00f5e50f324d15deb588e8191a20eaef0f0278a85242d2be6a3ca7bd36,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.06814297018186644,0.059804860537427215,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",2,a91bf21bc7807d3fa269d473f0261d2b08ae5c7d56ddfaaa5e3e4190a5e07ae8,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.04981500002339075,0.059804860537427215,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",3,c75a3433084127f26859f26d1beda807703c00222b9938a22b373432a017fc1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07500485004929854,0.059804860537427215,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",4,f5a093b4eabe827fb8dd53f1fd28c7b762043458fa43d889b3775a0e9f0e8074,741f563bdb672e9599c488592ee58b3461e2c6f9a5903dc2c5f3fe77b1c9800d,0.05322790893713029,0.059804860537427215,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0,0009c389dedbbeb9e76bba84282decca730eb433be93cb2634ed2b223e49d6a0,cbe8ecd1a15df22b805d2806a7596c97a1555a11b39823c091c73a94a607f384,0.05197770754466847,0.05925127868955584,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",1,dfab2d00f5e50f324d15deb588e8191a20eaef0f0278a85242d2be6a3ca7bd36,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.06132395497935083,0.05925127868955584,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",2,a91bf21bc7807d3fa269d473f0261d2b08ae5c7d56ddfaaa5e3e4190a5e07ae8,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.05347429451954617,0.05925127868955584,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",3,c75a3433084127f26859f26d1beda807703c00222b9938a22b373432a017fc1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07617158779266564,0.05925127868955584,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",4,f5a093b4eabe827fb8dd53f1fd28c7b762043458fa43d889b3775a0e9f0e8074,741f563bdb672e9599c488592ee58b3461e2c6f9a5903dc2c5f3fe77b1c9800d,0.05330884861154809,0.05925127868955584,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0,0009c389dedbbeb9e76bba84282decca730eb433be93cb2634ed2b223e49d6a0,cbe8ecd1a15df22b805d2806a7596c97a1555a11b39823c091c73a94a607f384,0.04607776731476123,0.057620309729512306,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",1,dfab2d00f5e50f324d15deb588e8191a20eaef0f0278a85242d2be6a3ca7bd36,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.07133215938124127,0.057620309729512306,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",2,a91bf21bc7807d3fa269d473f0261d2b08ae5c7d56ddfaaa5e3e4190a5e07ae8,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.04711140746457752,0.057620309729512306,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",3,c75a3433084127f26859f26d1beda807703c00222b9938a22b373432a017fc1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07405040677067096,0.057620309729512306,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",4,f5a093b4eabe827fb8dd53f1fd28c7b762043458fa43d889b3775a0e9f0e8074,741f563bdb672e9599c488592ee58b3461e2c6f9a5903dc2c5f3fe77b1c9800d,0.049529807716310555,0.057620309729512306,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0,0009c389dedbbeb9e76bba84282decca730eb433be93cb2634ed2b223e49d6a0,cbe8ecd1a15df22b805d2806a7596c97a1555a11b39823c091c73a94a607f384,0.048509836622615765,0.057417900405495104,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",1,dfab2d00f5e50f324d15deb588e8191a20eaef0f0278a85242d2be6a3ca7bd36,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.0636875726816955,0.057417900405495104,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",2,a91bf21bc7807d3fa269d473f0261d2b08ae5c7d56ddfaaa5e3e4190a5e07ae8,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.045360935552708426,0.057417900405495104,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",3,c75a3433084127f26859f26d1beda807703c00222b9938a22b373432a017fc1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07756910179382029,0.057417900405495104,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",4,f5a093b4eabe827fb8dd53f1fd28c7b762043458fa43d889b3775a0e9f0e8074,741f563bdb672e9599c488592ee58b3461e2c6f9a5903dc2c5f3fe77b1c9800d,0.051962055376635556,0.057417900405495104,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0,0009c389dedbbeb9e76bba84282decca730eb433be93cb2634ed2b223e49d6a0,cbe8ecd1a15df22b805d2806a7596c97a1555a11b39823c091c73a94a607f384,0.049476208127601555,0.057756232953768326,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",1,dfab2d00f5e50f324d15deb588e8191a20eaef0f0278a85242d2be6a3ca7bd36,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.0678012838192568,0.057756232953768326,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",2,a91bf21bc7807d3fa269d473f0261d2b08ae5c7d56ddfaaa5e3e4190a5e07ae8,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.04697258492563719,0.057756232953768326,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",3,c75a3433084127f26859f26d1beda807703c00222b9938a22b373432a017fc1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.0745659281994784,0.057756232953768326,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",4,f5a093b4eabe827fb8dd53f1fd28c7b762043458fa43d889b3775a0e9f0e8074,741f563bdb672e9599c488592ee58b3461e2c6f9a5903dc2c5f3fe77b1c9800d,0.049965159696867725,0.057756232953768326,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0,0009c389dedbbeb9e76bba84282decca730eb433be93cb2634ed2b223e49d6a0,cbe8ecd1a15df22b805d2806a7596c97a1555a11b39823c091c73a94a607f384,0.05018548705560193,0.05858331712281489,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",1,dfab2d00f5e50f324d15deb588e8191a20eaef0f0278a85242d2be6a3ca7bd36,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.062208253542178946,0.05858331712281489,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",2,a91bf21bc7807d3fa269d473f0261d2b08ae5c7d56ddfaaa5e3e4190a5e07ae8,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.04987546504746032,0.05858331712281489,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",3,c75a3433084127f26859f26d1beda807703c00222b9938a22b373432a017fc1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07812547536908192,0.05858331712281489,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",4,f5a093b4eabe827fb8dd53f1fd28c7b762043458fa43d889b3775a0e9f0e8074,741f563bdb672e9599c488592ee58b3461e2c6f9a5903dc2c5f3fe77b1c9800d,0.052521904599751375,0.05858331712281489,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0,0009c389dedbbeb9e76bba84282decca730eb433be93cb2634ed2b223e49d6a0,cbe8ecd1a15df22b805d2806a7596c97a1555a11b39823c091c73a94a607f384,0.04905450070900227,0.05796154835126689,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",1,dfab2d00f5e50f324d15deb588e8191a20eaef0f0278a85242d2be6a3ca7bd36,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.06832418921097914,0.05796154835126689,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",2,a91bf21bc7807d3fa269d473f0261d2b08ae5c7d56ddfaaa5e3e4190a5e07ae8,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.045077348912461145,0.05796154835126689,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",3,c75a3433084127f26859f26d1beda807703c00222b9938a22b373432a017fc1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07546040418701021,0.05796154835126689,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",4,f5a093b4eabe827fb8dd53f1fd28c7b762043458fa43d889b3775a0e9f0e8074,741f563bdb672e9599c488592ee58b3461e2c6f9a5903dc2c5f3fe77b1c9800d,0.0518912987368817,0.05796154835126689,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0,0009c389dedbbeb9e76bba84282decca730eb433be93cb2634ed2b223e49d6a0,cbe8ecd1a15df22b805d2806a7596c97a1555a11b39823c091c73a94a607f384,0.05070677696468683,0.06018910541920369,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",1,dfab2d00f5e50f324d15deb588e8191a20eaef0f0278a85242d2be6a3ca7bd36,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.07143994436533062,0.06018910541920369,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",2,a91bf21bc7807d3fa269d473f0261d2b08ae5c7d56ddfaaa5e3e4190a5e07ae8,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.050394833591379244,0.06018910541920369,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",3,c75a3433084127f26859f26d1beda807703c00222b9938a22b373432a017fc1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07632044554095936,0.06018910541920369,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",4,f5a093b4eabe827fb8dd53f1fd28c7b762043458fa43d889b3775a0e9f0e8074,741f563bdb672e9599c488592ee58b3461e2c6f9a5903dc2c5f3fe77b1c9800d,0.05208352663366238,0.06018910541920369,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0,0009c389dedbbeb9e76bba84282decca730eb433be93cb2634ed2b223e49d6a0,cbe8ecd1a15df22b805d2806a7596c97a1555a11b39823c091c73a94a607f384,0.05148111135945436,0.05802711733772513,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",1,dfab2d00f5e50f324d15deb588e8191a20eaef0f0278a85242d2be6a3ca7bd36,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.06446527560940009,0.05802711733772513,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",2,a91bf21bc7807d3fa269d473f0261d2b08ae5c7d56ddfaaa5e3e4190a5e07ae8,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.046753596828175835,0.05802711733772513,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",3,c75a3433084127f26859f26d1beda807703c00222b9938a22b373432a017fc1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.0750471193576438,0.05802711733772513,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",4,f5a093b4eabe827fb8dd53f1fd28c7b762043458fa43d889b3775a0e9f0e8074,741f563bdb672e9599c488592ee58b3461e2c6f9a5903dc2c5f3fe77b1c9800d,0.05238848353395158,0.05802711733772513,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0,0009c389dedbbeb9e76bba84282decca730eb433be93cb2634ed2b223e49d6a0,cbe8ecd1a15df22b805d2806a7596c97a1555a11b39823c091c73a94a607f384,0.054109231160929444,0.06084421571276059,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",1,dfab2d00f5e50f324d15deb588e8191a20eaef0f0278a85242d2be6a3ca7bd36,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.0691349755994663,0.06084421571276059,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",2,a91bf21bc7807d3fa269d473f0261d2b08ae5c7d56ddfaaa5e3e4190a5e07ae8,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.05159551033587996,0.06084421571276059,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",3,c75a3433084127f26859f26d1beda807703c00222b9938a22b373432a017fc1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07605433833614048,0.06084421571276059,False,False
primary,LODO,human_activity_recognition,P4_minus_D_M,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",4,f5a093b4eabe827fb8dd53f1fd28c7b762043458fa43d889b3775a0e9f0e8074,741f563bdb672e9599c488592ee58b3461e2c6f9a5903dc2c5f3fe77b1c9800d,0.05332702313138677,0.06084421571276059,False,False
primary,LODO,human_activity_recognition,DX_plus_D_U_R,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0,0009c389dedbbeb9e76bba84282decca730eb433be93cb2634ed2b223e49d6a0,cbe8ecd1a15df22b805d2806a7596c97a1555a11b39823c091c73a94a607f384,0.051320829836926075,0.05123943426480711,True,False
primary,LODO,human_activity_recognition,DX_plus_D_U_R,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",1,dfab2d00f5e50f324d15deb588e8191a20eaef0f0278a85242d2be6a3ca7bd36,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.03836761914031328,0.05123943426480711,True,False
primary,LODO,human_activity_recognition,DX_plus_D_U_R,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",2,a91bf21bc7807d3fa269d473f0261d2b08ae5c7d56ddfaaa5e3e4190a5e07ae8,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.03838964339426685,0.05123943426480711,True,False
primary,LODO,human_activity_recognition,DX_plus_D_U_R,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",3,c75a3433084127f26859f26d1beda807703c00222b9938a22b373432a017fc1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07734241497981731,0.05123943426480711,True,False
primary,LODO,human_activity_recognition,DX_plus_D_U_R,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",4,f5a093b4eabe827fb8dd53f1fd28c7b762043458fa43d889b3775a0e9f0e8074,741f563bdb672e9599c488592ee58b3461e2c6f9a5903dc2c5f3fe77b1c9800d,0.050776663972711994,0.05123943426480711,True,False
primary,LODO,human_activity_recognition,DX_plus_D_U_R,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0,0009c389dedbbeb9e76bba84282decca730eb433be93cb2634ed2b223e49d6a0,cbe8ecd1a15df22b805d2806a7596c97a1555a11b39823c091c73a94a607f384,0.05335035098196141,0.05396620978646212,False,False
primary,LODO,human_activity_recognition,DX_plus_D_U_R,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",1,dfab2d00f5e50f324d15deb588e8191a20eaef0f0278a85242d2be6a3ca7bd36,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.04357296988837083,0.05396620978646212,False,False
primary,LODO,human_activity_recognition,DX_plus_D_U_R,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",2,a91bf21bc7807d3fa269d473f0261d2b08ae5c7d56ddfaaa5e3e4190a5e07ae8,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.03935018705731218,0.05396620978646212,False,False
primary,LODO,human_activity_recognition,DX_plus_D_U_R,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",3,c75a3433084127f26859f26d1beda807703c00222b9938a22b373432a017fc1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07881284877680089,0.05396620978646212,False,False
primary,LODO,human_activity_recognition,DX_plus_D_U_R,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",4,f5a093b4eabe827fb8dd53f1fd28c7b762043458fa43d889b3775a0e9f0e8074,741f563bdb672e9599c488592ee58b3461e2c6f9a5903dc2c5f3fe77b1c9800d,0.05474469222786529,0.05396620978646212,False,False
primary,LODO,human_activity_recognition,DX_plus_D_U_R,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0,0009c389dedbbeb9e76bba84282decca730eb433be93cb2634ed2b223e49d6a0,cbe8ecd1a15df22b805d2806a7596c97a1555a11b39823c091c73a94a607f384,0.05327565384216014,0.05373444328190741,False,False
primary,LODO,human_activity_recognition,DX_plus_D_U_R,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",1,dfab2d00f5e50f324d15deb588e8191a20eaef0f0278a85242d2be6a3ca7bd36,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.04222872378710144,0.05373444328190741,False,False
primary,LODO,human_activity_recognition,DX_plus_D_U_R,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",2,a91bf21bc7807d3fa269d473f0261d2b08ae5c7d56ddfaaa5e3e4190a5e07ae8,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.039888911400954595,0.05373444328190741,False,False
primary,LODO,human_activity_recognition,DX_plus_D_U_R,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",3,c75a3433084127f26859f26d1beda807703c00222b9938a22b373432a017fc1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07824143193499768,0.05373444328190741,False,False
